Text,AuthorID,ID,Timestamp
"@donwinslow Democrats have moved too far to the sleepy, comfortable, apathetic center.",1131767503934377985,1524213062991028224,2022-05-11 02:21:27
@CalltoActivism The fact that this is a stunning turn of events tells you how fucked we are,1131767503934377985,1524188167129210880,2022-05-11 00:42:31
"@KlHumpf @ewarren Sorry, Biden just doesn’t have it. Replace Schumer and Pelosi, too. 

We need a change.",1131767503934377985,1524186206019465217,2022-05-11 00:34:44
"@VMadge @ewarren Then why is Merrick Garland still in charge? Why isn’t student debt cancelled? Moreover, there is plenty Biden could do to drive the liberal narrative. 

#Nothing",1131767503934377985,1524161948199587840,2022-05-10 22:58:20
"The problem with centrists (Biden) is that they are more afraid of Republicans than they are of the Democratic base. It’s also a losing way to lead. 

@ewarren should primary Biden. She’s the leadership we need right now.",1131767503934377985,1524159635049140227,2022-05-10 22:49:09
@donwinslow …and the White House,1131767503934377985,1524126091379679238,2022-05-10 20:35:51
Time to get to work… https://t.co/N2L7lYdCiT,1131767503934377985,1524086470641860609,2022-05-10 17:58:25
@LolaRose813 @donwinslow Tick tock.,1131767503934377985,1524084485280747523,2022-05-10 17:50:32
@RonFilipkowski More like Tubervillain.,1131767503934377985,1524070762017169411,2022-05-10 16:56:00
"@LolaRose813 @donwinslow his hand-picked AG won’t even enforce subpoenas from the Jan 6 committee. 

denial isn’t a winning trait.",1131767503934377985,1524069698316480512,2022-05-10 16:51:46
"47% of the country belongs to a fascist death cult, and 53% are doing very little about it.",1131767503934377985,1524055573704155136,2022-05-10 15:55:39
@eggbotme Geez Louise!,1131767503934377985,1523814895132753924,2022-05-09 23:59:16
Can someone recommend a doctor that specializes in neo-fascist necks? https://t.co/wM7X0DT6bQ,1131767503934377985,1523813927628513280,2022-05-09 23:55:26
@donwinslow This is a do-nothing presidency.,1131767503934377985,1523743851252396032,2022-05-09 19:16:58
someone please bring a casserole to @SteveSchmidtSES. I’m worried about his blood sugar.,1131767503934377985,1523743052816281600,2022-05-09 19:13:48
@imdonedammit Weak sauce.,1131767503934377985,1523653247676071941,2022-05-09 13:16:57
"@imdonedammit Who said she was responsible for what he does? 

The post, if you read it, expresses disappointment that she hasn’t admonished his MAGA racist ideologies. 

She has every right to do nothing. And that’s exactly what she’s done.",1131767503934377985,1523645613484650496,2022-05-09 12:46:36
@WalshFreedom not helping.,1131767503934377985,1523500128484663297,2022-05-09 03:08:30
"@CurtessaJacques Yes, we can. This is about doing the right thing—not race, class, or gender.",1131767503934377985,1523498196646965249,2022-05-09 03:00:49
"@lilsun83 @MaryHollyMorris This about wanting @Oprah to repudiate the racist ideology of a former mentee. She can do what she wants, but incredibly disappointing that she won’t.",1131767503934377985,1523446301945663488,2022-05-08 23:34:37
@PreAnnoyed @jn_pickles @Oprah No one said it was. We’re saying she should admonish his neo-fascist views since she delivered him to us.,1131767503934377985,1523432881120444416,2022-05-08 22:41:17
"@imdonedammit Right, but now that he’s turned to the dark side, you’d think she’d want to admonish his views. 

This is about doing the right thing—unless she agrees with him, of course.",1131767503934377985,1523426203117719552,2022-05-08 22:14:45
"@prudence1967 No one said his actions are her fault, but not admonishing his actions is very disappointing. She profited from him for many years, you’d think she’d formally declare her disapproval of his sickening politics.",1131767503934377985,1523410426318315522,2022-05-08 21:12:03
"@swhspeaks @oneandonlybjg So much for doing the right thing, let alone leadership. She’s the one who introduced Oz to us and touted him for decades. Now he’s MAGA scum. To think that people were calling for her to run for president last cycle.",1131767503934377985,1523403054741356544,2022-05-08 20:42:46
"@Mi_St526 @ivery5000 Normally it wouldn’t matter, but when your guy crosses the line into neofascism, you need to admonish it.",1131767503934377985,1523383943977861120,2022-05-08 19:26:50
"@vsr6916 Yes. It was a choice that catered to the center-right. And if you read my posts, I admonish Biden for re-choosing him. A fucking disaster.",1131767503934377985,1523378138985738240,2022-05-08 19:03:45
"@LINDALOPIZZO Publicly? And now that he’s touting right-wing, racist policies?",1131767503934377985,1523328552178966528,2022-05-08 15:46:43
@ewarren Think about running in 2024. Enough of this do-nothing administration.,1131767503934377985,1523315243195138048,2022-05-08 14:53:50
@jwjwtw1997 @LolaRose813 You don’t get it.,1131767503934377985,1523069555312050176,2022-05-07 22:37:33
@jwjwtw1997 @LolaRose813 It would be the right thing to do. Rare these days.,1131767503934377985,1523068209552838656,2022-05-07 22:32:13
@Oprah,1131767503934377985,1523064959198011393,2022-05-07 22:19:18
"Not that I was ever into Oprah, but her *silence* on Dr. Oz turning into a complete Nazi made me lose all respect for her.",1131767503934377985,1523064110572879874,2022-05-07 22:15:55
"Apparently, Biden is ok with Merrick Garland doing nothing.",1131767503934377985,1523054566299910147,2022-05-07 21:38:00
"@We_are_the_wall Not paying Elon is resistance. Buy a Chevy Volt, too.",1131767503934377985,1523021060446502913,2022-05-07 19:24:51
https://t.co/6NsQxm5gIX,1131767503934377985,1522991074490437634,2022-05-07 17:25:42
This dipshit thinks I’m going to pay a subscription fee? https://t.co/xzsrTafEXa,1131767503934377985,1522966760948785152,2022-05-07 15:49:05
"@TimJonSnow Agree, but too long for electoral comfort",1131767503934377985,1522959419268640768,2022-05-07 15:19:55
Can we all agree that if Trump were president right now we’d be fucked?,1131767503934377985,1522949108100739073,2022-05-07 14:38:57
"@RonFilipkowski Hard to disagree. Only eclipsed by a corpulent, orange fool.",1131767503934377985,1522929853888180229,2022-05-07 13:22:26
@Jim_Jordan There you are “backing the blue” again.,1131767503934377985,1522797064949747715,2022-05-07 04:34:47
"@donwinslow @HillaryClinton Everyone with a brain knew Trump was a danger—well before the election. 

We all saw it, but half the country (still) doesn’t care.",1131767503934377985,1522663926172987399,2022-05-06 19:45:44
Rhetorical question: will you stream #ChuckTodd’s online #MTPDaily show? 😂😂😂,1131767503934377985,1522661244364374019,2022-05-06 19:35:04
Someone at AP needs to study title-writing. https://t.co/SNbkbBu0DZ,1131767503934377985,1522660572898242560,2022-05-06 19:32:24
@DonaldJTrumpJr But who would supply your drugs? 🤷🏻‍♂️,1131767503934377985,1522616921216229378,2022-05-06 16:38:57
"When Rudy Giuliani shows up on The Masked Singer, but not the #Jan6thCommittee, you know you’ve lost control.",1131767503934377985,1522478950328508417,2022-05-06 07:30:42
@RonFilipkowski Because…pro-life.,1131767503934377985,1522398699967680514,2022-05-06 02:11:49
This still pisses me off…https://t.co/g36QmCxKeR,1131767503934377985,1522306236808630273,2022-05-05 20:04:24
When will consequences return to our society?,1131767503934377985,1522232536499372039,2022-05-05 15:11:33
@DonaldJTrumpJr Another word for it: Gazpacho,1131767503934377985,1522178956300107777,2022-05-05 11:38:38
"Any tweet beginning with, “Let me be clear” is usually bunk.",1131767503934377985,1521958686415065088,2022-05-04 21:03:22
"This video is not sped up and it is not a deep fake. Ladies and gentlemen, the son of Donald Trump…https://t.co/ATLF5Jhv0U",1131767503934377985,1521930786957578246,2022-05-04 19:12:30
"@KalobGossett Better yet, tax churches…they’re money-making enterprises.",1131767503934377985,1521848520994660352,2022-05-04 13:45:36
I don’t want to hear a Republican talk about small government ever again.,1131767503934377985,1521667395680620545,2022-05-04 01:45:53
Republicans gonna find out.,1131767503934377985,1521649096242737153,2022-05-04 00:33:10
"Not sure who’s more detestable, Chuck Todd or Andrea Mitchell. Can someone help me break the tie?",1131767503934377985,1521615094047772683,2022-05-03 22:18:03
@donwinslow Republicans are the ones who leaked it.,1131767503934377985,1521558002003808256,2022-05-03 18:31:11
@LeighLike1234 @FreeThinker420 Yup,1131767503934377985,1521555525384683526,2022-05-03 18:21:21
"You really think a liberal clerk got their hands on the memo? 

Nope. 

The Republicans leaked it on purpose to diffuse and obfuscate. Just look at the media right now…they’re talking about the leak, not the end of legal abortion.",1131767503934377985,1521550549048610816,2022-05-03 18:01:34
@LauraPhoenixLLC It’s classic Republican gamesmanship. They’re just better at this (and much more daring) than we are.,1131767503934377985,1521550198186688512,2022-05-03 18:00:10
"My guess: conservative SC justices leaked the memo on purpose so that Republicans could hide behind the leak itself.

That’s how they roll.",1131767503934377985,1521546988424241154,2022-05-03 17:47:25
Republicans sure are all-in on the leak. Masters of deception.,1131767503934377985,1521518003074093056,2022-05-03 15:52:15
@MeghanMcCain @Zach28150464 So the leak is the bigger issue?,1131767503934377985,1521487565647491072,2022-05-03 13:51:18
"Positive take: Democrats now have a legit chance to win the next two elections.

This means we keep our democracy, as well as fill court and congressional seats and that will codify #RoeVWade.

Republicans were always going to do this, Democrats might as well benefit from it!",1131767503934377985,1521466620249624578,2022-05-03 12:28:04
Is @SenatorCollins concerned?,1131767503934377985,1521350009631002625,2022-05-03 04:44:42
So much for “freedom”.,1131767503934377985,1521306379906174982,2022-05-03 01:51:20
@SenWarren Wish you were president.,1131767503934377985,1521302170179678209,2022-05-03 01:34:36
@fontainetricia1 @kylegriffin1 Maybe,1131767503934377985,1521300652005240834,2022-05-03 01:28:34
"Now that Roe v. Wade is overturned, perhaps people will show up in droves on Election Day. 

#DoneWithThisShit
#VoteBlueToSaveDemocracy",1131767503934377985,1521296365627789312,2022-05-03 01:11:32
@seanhannity @adamcarolla ANTIFA = anti-fascist. Are you pro-fascist?,1131767503934377985,1521288757135265796,2022-05-03 00:41:18
"In normal times, this would have ended *any* public figure’s career. Today, this won’t even get major news coverage. Trump is sickening.  https://t.co/JYJyGm8Rf4",1131767503934377985,1521175204340412417,2022-05-02 17:10:05
@GovCTW @fontainetricia1 Your party.,1131767503934377985,1521101163189395458,2022-05-02 12:15:52
We can turn Texas blue.,1131767503934377985,1520941562934571008,2022-05-02 01:41:40
@BudPrice11 Seems that way. But you never know.,1131767503934377985,1520927465132146688,2022-05-02 00:45:39
"@rhymes_melody I’m with Dems on this: $400,000+/year",1131767503934377985,1520922800667734018,2022-05-02 00:27:07
"I believe the easiest way for Democrats to win is by moving to the left, not the right. 

Pro-union 
Pro-social security
Pro-weed
Pro-universal healthcare 
Pro-tax-the-wealthy 
Pro-public schools 
Pro-high minimum wage
Pro-free college 
Pro-choice",1131767503934377985,1520920382437474305,2022-05-02 00:17:31
@avidlyanimating Time is a variable.,1131767503934377985,1520916739336417281,2022-05-02 00:03:02
"@TonyPB440FL Sadly, I agree",1131767503934377985,1520916647166554113,2022-05-02 00:02:40
Do you believe that Merrick Garland is just being thorough?,1131767503934377985,1520914668545617930,2022-05-01 23:54:48
@DonaldJTrumpJr Thought you “back the blue”?,1131767503934377985,1520830006364192769,2022-05-01 18:18:23
"@vietbond @WalshFreedom Sadly, you can buy rifle at 18.",1131767503934377985,1520771462499557377,2022-05-01 14:25:45
@cenkuygur What media are you watching?,1131767503934377985,1520593519320215552,2022-05-01 02:38:40
@ByZen @POTUS @ewarren @SenSchumer @SpeakerPelosi much better,1131767503934377985,1520547238912606212,2022-04-30 23:34:46
@virtanenl You had me until the milk. 😂,1131767503934377985,1520542603950936064,2022-04-30 23:16:21
"@mcouvaris @JoAnnmb20 Honestly, he’d look better if he did nothing. This is a wimp move.",1131767503934377985,1520513587550294018,2022-04-30 21:21:03
"@JoAnnmb20 I can see the 2024 slogan now: “Biden: because it’s better than nothing.”

That’ll get em to the polls. 🙄",1131767503934377985,1520512588429336577,2022-04-30 21:17:05
"@mcouvaris @POTUS @ewarren @SenSchumer @SpeakerPelosi He’s underwater in every single poll.

Glad you and I grew up in a generation where higher education was more affordable, but recent graduates—especially those of color—are saddled with debt. 

The move to wipe it out would have been transformative. But…no.",1131767503934377985,1520512098694008833,2022-04-30 21:15:08
"@SueRomulus @bk52480 @POTUS @ewarren @SenSchumer @SpeakerPelosi This isn’t just an education and economic justice issue, it’s stimulative to the economy. 

The minuscule amount makes Biden look worse than if he did nothing at all.",1131767503934377985,1520507549258235904,2022-04-30 20:57:04
"@mcouvaris @POTUS @ewarren @SenSchumer @SpeakerPelosi Sorry, I won’t “accept what’s offered.” Biden is in trouble—and this is exactly why.",1131767503934377985,1520505497509523456,2022-04-30 20:48:54
"@bk52480 Too scared of special interests to help real voters. 

This is why he’s polling like shit.",1131767503934377985,1520504308193763336,2022-04-30 20:44:11
What a half-measure wimp move. Why even do it.,1131767503934377985,1520502866347180032,2022-04-30 20:38:27
"A semester’s worth of debt forgiveness. It’s just not sufficient.

⁦@POTUS⁩ 
⁦@ewarren⁩ 
⁦@SenSchumer⁩ 
⁦@SpeakerPelosi⁩  https://t.co/6Ng1gjneDK",1131767503934377985,1520499978573123585,2022-04-30 20:26:59
You knew it would be bad when they mocked Jill Biden’s academic credentials.,1131767503934377985,1520448086195286016,2022-04-30 17:00:46
"Democrats are not just political foes for the right, they viscerally hate us. And given the chance, they would not hesitate to control us, and for many, eliminate us. 

How far it goes depends on the next few months. Be prepared.",1131767503934377985,1520431468329250818,2022-04-30 15:54:44
"If Elon Musk completes the purchase of Twitter and takes it private, it opens up the specter of users’ identities or private data being shared.

I don’t trust him for a second.",1131767503934377985,1520379311324286976,2022-04-30 12:27:29
@the360five @elonmusk Could very well change.,1131767503934377985,1520370134019461120,2022-04-30 11:51:01
Would be a shame if the “hateful left” bought EVs from companies *not* owned by @elonmusk.,1131767503934377985,1520366366775197696,2022-04-30 11:36:03
@DanRather Love it.,1131767503934377985,1520234294848983042,2022-04-30 02:51:15
@TonyPB440FL @USPS @POTUS Infuriating.,1131767503934377985,1520222578236968960,2022-04-30 02:04:41
"DeJoy is still at the helm if the @USPS.

C’mon, @POTUS.",1131767503934377985,1520220392601919488,2022-04-30 01:56:00
"If independent voters can’t figure this out by Election Day, you can kiss this country goodbye. 

If all wings of the Democratic Party don’t show up on Election Day, you can kiss this country goodbye.",1131767503934377985,1520133762826264577,2022-04-29 20:11:46
"Nothing like being insulted 5x a day by a South African billionaire who bought your preferred social media platform. 

World has gone crazy.",1131767503934377985,1520059693468631041,2022-04-29 15:17:26
"@Jesse_Gantt @elonmusk Sell it all, dude.",1131767503934377985,1520055578617384967,2022-04-29 15:01:05
"@DonaldJTrumpJr In case you didn’t officially know which side of the authoritarian vs. democracy choice the Trumps were, here you go.",1131767503934377985,1519851267937521664,2022-04-29 01:29:14
@TomFitton @elonmusk @Twitter That’s some neo-fascist word salad,1131767503934377985,1519754759896510464,2022-04-28 19:05:45
"I miss @jack, a CEO who didn’t need to be validated 10x a day.",1131767503934377985,1519706454244134912,2022-04-28 15:53:48
